avg_roundtrp_lat(ms),rps,timestamp,avg_exec_lat(ns),hits,misses,miss_diff,hits_diff,avg_exec_lat(ms)
34.46731179151251,215,1645310369527706.5,920.4604651162791,12724.93953488372,65.26046511627906,0.023255813953488372,0.9767441860465116,0.9204604651162792
24.106530068160662,215,1645310370494756.5,745.0976744186047,12937.046511627907,68.0,0.0,1.0,0.7450976744186045
23.29343168008119,254,1645310371495885.8,763.996062992126,13171.704724409448,68.0,0.0,1.0,0.7639960629921255
18.63908445210977,248,1645310372500616.5,746.0967741935484,13422.318548387097,68.0,0.0,1.0,0.7460967741935484
20.85841316433454,275,1645310373505621.2,736.8375451263538,13684.765342960289,68.0,0.0,1.0,0.7368375451263537
19.178809576844593,274,1645310374518729.5,724.1386861313869,13960.259124087592,68.0,0.0,1.0,0.7241386861313865
19.749525301574483,291,1645310375516162.2,794.5566666666666,14247.19,68.0,0.0,1.0,0.7945566666666667
19.60241080893524,314,1645310376517690.0,759.527868852459,14549.888524590164,68.0,0.0,1.0,0.7595278688524587
18.90902804846589,312,1645310377487985.2,718.117088607595,14860.281645569621,68.0,0.0,1.0126582278481013,0.7181170886075944
25.9835649800492,364,1645310378499342.5,841.824512534819,15198.186629526463,68.0,0.0,0.9888579387186629,0.8418245125348184
18.487439251594182,344,1645310379491312.2,762.2832369942197,15550.306358381504,68.0,0.0,1.0,0.7622832369942196
45.08516004037423,360,1645310380467723.5,941.6722222222222,15897.05,74.95833333333333,0.022222222222222223,0.9777777777777777,0.9416722222222222
40.63993220869699,377,1645310381467070.8,787.0026315789473,16266.02894736842,76.0,0.0,1.0,0.7870026315789478
42.12800670888853,406,1645310382466716.2,808.4207920792079,16658.2400990099,76.0,0.0,1.0,0.8084207920792078
37.34493215552306,435,1645310383461704.5,824.3287671232877,17078.609589041094,76.31050228310502,0.0045662100456621,0.997716894977169,0.8243287671232882
31.59015241708659,497,1645310384497653.8,781.5436105476673,17542.361054766734,78.0,0.0,0.9979716024340771,0.781543610547668
59.37141801508682,422,1645310385482931.2,857.2013729977117,18007.46681922197,78.6842105263158,0.002288329519450801,0.9977116704805492,0.8572013729977115
52.66285474638244,519,1645310386497582.0,793.1660079051384,18478.434782608696,79.0,0.0,1.0,0.7931660079051384
48.76832104836567,517,1645310387509145.8,827.2574074074074,19001.57222222222,79.0,0.0,1.0,0.8272574074074073
53.13606751179777,574,1645310388523513.8,811.1172161172161,19543.932234432235,79.52380952380952,0.005494505494505495,0.9945054945054945,0.8111172161172159
52.19290812056297,589,1645310389514637.8,785.1635750421585,20111.042158516022,82.0,0.0,1.0,0.785163575042159
88.40668064580474,522,1645310390529713.0,889.2122370936903,20669.200764818357,82.0,0.0,1.0,0.8892122370936901
98.34436878147855,524,1645310391502120.0,828.6290909090909,21205.81272727273,82.0,0.0,1.0,0.8286290909090909
